source_path,serviceName,seq,title,startDate,endDate,place,realmName,area,sigungu,thumbnail,gpsX,gpsY
period2,전시,362567,DDP 청년 창작자 그룹전시 &lt;Next Hi Light&gt; 展,20251212,20260331,동대문디자인플라자(DDP) 살림터 2층 크레아,전시,서울,중구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2025/202512/664008540bad49959ad26236e744ba4d.jpg,127.01157943165694,37.56705982380276
period2,전시,361990,보노보노 40주년 특별전 in Seoul,20251212,20260329,충무아트센터 갤러리,전시,서울,중구,http://www.culture.go.kr/upload/rdf/25/12/show_2025121116574545549.png,127.01482214894978,37.56603683082972
period2,공연,361653,[대학로] 화장하는 여자: 엄마는 디스코왕,20251212,20260301,모두의극장,뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025120821191111476.gif,126.9879025,37.5727635
period2,공연,356157,뮤지컬 슈가 &lt;SUGAR&gt;,20251212,20260222,한전아트센터,뮤지컬/오페라,서울,서초구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025111221281746495.gif,127.02867414853112,37.48593068542476
period2,전시,362565,"[아마도예술공간] 김학량 개인전 《개인전, 뭐 하지?》",20251212,20260118,아마도 예술 공간(Amado Art Space),전시,서울,용산구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025121521311929445.jpg,127.00186126378048,37.53783425098911
period2,전시,366687,2025 무계원 협력전시 &lt;아주 보통의 하루&gt;,20251212,20260224,무계원,전시,서울,종로구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/9cbebb7c6b164e5ba27e598cd324db20.png,126.96337056282593,37.59191313156776
period2,전시,361874,《잠재의 표면 The Surface of the Latent》,20251212,20260228,예술공간 이아,전시,제주,제주시,http://www.culture.go.kr/upload/rdf/25/12/show_2025121017345523170.jpg,126.522361679677,33.5110697247099
period2,공연,356477,[대학로] 미드나잇: 액터뮤지션,20251213,20260315,예스24아트원,뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025111321215940630.jpg,127.00399634883117,37.58033197820544
period2,전시,360136,한-캐나다 상호 문화교류의 해 기념 특별전 &lt;버틴스키: 추출 / 추상&gt;,20251213,20260302,서울역사박물관,전시,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/show_202512214251132076.jpg,126.97055200780038,37.57054807685902
period2,행사/축제,361807,강릉 하슬라아트월드 연말연시 특별 행사 [Winter Greeting:기억을 기록하며],20251213,20260101,하슬라아트월드,행사/축제,강원특별자치도,강릉시,http://www.culture.go.kr/upload/rdf/25/12/show_202512101054793211.jpg,,
period2,공연,358142,[대구] 만남의 광장,20251213,20260315,아트벙커,연극,대구,남구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025112121183429577.jpg,128.58319978994803,35.85569561589121
period2,전시,363466,AXIS 2025,20251213,20260123,021갤러리,전시,대구,수성구,http://www.culture.go.kr/upload/rdf/25/12/show_2025122321262016462.jpg,128.628267994973,35.8609892465636
period2,공연,356463,[인천] 판타스틱 스노우맨,20251213,20260111,인천어린이과학관 강당,기타,인천,계양구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025111321345558323.jpg,126.7398952313696,37.55180834399499
period2,행사/축제,359173,제13회 거창크리스마스 트리문화축제,20251214,20260125,거창군청 앞 광장 및 상상문화센터,행사/축제,경남,거창군,http://www.culture.go.kr/upload/rdf/25/11/show_2025112714374465846.png,,
period2,전시,362890,The Artists - Vol.1,20251214,20260104,,전시,광주,서구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025121721274267869.jpg,126.8514619,35.1600994
period2,전시,364510,한규남 초대전 《MANHATTAN &amp; EMPTY SPACE》,20251214,20260222,서호미술관,전시,경기,남양주시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/7f3961efbbd44f57b671a5b4ee240702.jpg,127.35146036866503,37.63271921111116
period2,공연,356896,[구로] 나무늘보 릴렉스,20251215,20260104,예술나무씨어터(구. 상상나눔씨어터),뮤지컬/오페라,서울,구로구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025111621241148708.gif,126.88413105725003,37.50010649666742
period2,전시,362848,"[GS아트센터 전시 : 월 프로젝트 III] 박종이, 집으로 가는 길",20251215,20260110,GS아트센터,전시,서울,강남구,http://www.culture.go.kr/upload/rdf/25/12/show_202512171025798192.jpg,127.0373364,37.5019949
period2,전시,363990,"제16회 기획전시 『여성, 삶을 이끌다!: 사랑 &amp; 헌신』 전(展)",20251216,20260607,반기문평화기념관,전시,충북,음성군,http://www.culture.go.kr/upload/rdf/25/12/rdf_202512292122912491.jpg,127.66440218083774,36.89194938148003
period2,전시,363477,서대문형무소역사관 특별전 &#39;옥사에서 보는 일제강점기 독립운동&#39;,20251216,20260331,서대문형무소역사관,전시,서울,서대문구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2025/202512/13761f589f184343aea17d6e851ca415.png,126.95631809506173,37.57452156102487
period2,전시,373407,《근접한 세계》,20251216,20260329,서울시립미술관,전시,서울,중구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/9e0981593db94ccb8533d7f01b27d73d.jpg,126.97376336838333,37.56413824910192
period2,전시,367089,2025년 국외교류전 《푸름의 대화: 한국과 오스트리아의 쪽빛》,20251216,20260322,국립무형유산원,전시,전북,전주시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202602/97859e84063d4e4d84f2baf701203250.jpg,127.15890737683365,35.80983391178484
period2,전시,365903,"수장고에서 만나는 세계 《브라질 리우 카니발: 아프리카의 영혼, 삼바의 리듬》",20251216,20260315,국립민속박물관 파주,전시,경기,파주시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/77c572e6e33f4e85a4362787a222acb4.jpg,126.69390847888027,37.78666386359087
period2,전시,362884,제주도립미술관 아오모리현립미술관 국제교류전 《바람과 숲의 대화》,20251216,20260315,제주도립미술관,전시,제주,제주시,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025121721274183311.jpg,126.48963496144127,33.45259362658467
period2,전시,360240,《생각수장고》,20251216,20260308,현대어린이책미술관,전시,경기,성남시,http://www.culture.go.kr/upload/rdf/25/12/show_2025120214291606913.png,127.11208137802176,37.39278813783549
period2,전시,365861,《말馬들이 많네-우리 일상 속 말》,20251216,20260302,국립민속박물관,전시,서울,종로구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/a530fceec2b44f2e90be71be14f05ade.jpg,126.97897680126626,37.58002383589378
period2,전시,362139,2022-2024 신소장품전 《작품 위의 미술관》,20251216,20260218,대전시립미술관,전시,대전,서구,http://www.culture.go.kr/upload/rdf/25/12/show_2025121214444865881.jpg,127.38573164438354,36.36690807810214
period2,전시,362876,"2025 펄벅국제심포지엄 성과전 &lt;펄 벅의 인연, 하나가 되다&gt;展",20251216,20260201,펄벅기념관,전시,경기,부천시,http://www.culture.go.kr/upload/rdf/25/12/show_20251217141109735.png,126.781704255,37.4755601251
period2,공연,356889,[대학로] 그때도 오늘2: 꽃신,20251216,20260222,서경대학교 공연예술센터,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025111621201450962.gif,127.002151101,37.5835251475
period2,전시,362779,사랑(Deep Affection),20251216,20260831,창원시립마산문신미술관,전시,경남,창원시,http://www.culture.go.kr/upload/rdf/25/12/show_202512171016759559.jpg,128.5689782050479,35.20631542079396
period2,공연,356898,[서울] 비틀쥬스,20251216,20260322,LG아트센터 서울 LG SIGNATURE 홀,뮤지컬/오페라,서울,강서구,http://www.culture.go.kr/upload/rdf/25/11/rdf_202511162125741984.jpg,126.82926658816733,37.56543227618491
period2,공연,356885,[대학로] 시지프스,20251216,20260308,예스24 스테이지(구. DCF대명문화공장) 2관,뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025111621182784670.gif,127.00327190489355,37.58276693585044
period2,공연,362693,사랑의 공식: 인공지능 시대의 감정 생태 보고서,20251216,20260131,뮤지컬펍 커튼콜,뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025121521192067549.gif,127.003088,37.582494
period2,전시,363045,서리풀 휴(休) 갤러리 &lt;서리풀페스티벌 사생대회 수상작 전시&gt;,20251217,20260117,반포심산아트홀,전시,서울,서초구,http://www.culture.go.kr/upload/rdf/25/12/rdf_202512191124392115.jpg,126.990515657787,37.4988531475655
period2,공연,357217,킹키부츠,20251217,20260329,샤롯데씨어터,뮤지컬/오페라,서울,송파구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025111721254902653.gif,127.09973089898767,37.51062919337328
period2,공연,357213,[대학로] 벙커 트릴로지,20251217,20260302,홍익대 대학로 아트센터 소극장,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025111721235004167.gif,127.00135846052478,37.57638793618959
period2,교육/체험,362629,2026년 울주생활문화센터 1분기 생활문화 아카데미,20251217,20260331,,교육/체험,,,http://www.culture.go.kr/upload/rdf/25/12/show_2025121610384576701.png,,
period2,전시,362771,거인의 식탁 Feast of the Giant,20251217,20260109,갤러리 플래닛,전시,서울,강남구,http://www.culture.go.kr/upload/rdf/25/12/show_2025121621295044476.jpg,127.045900812708,37.5275164514377
period2,전시,363995,"《고귀하고 고귀한, 박민평》",20251218,20260104,전북도립미술관 서울분관,전시,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025122921221250192.jpg,126.98267335723898,37.57902433306229
period2,전시,371277,"광복 80주년 기념 특별전 &lt;1945-1948 역사 되찾기, 다시 우리로&gt;",20251218,20260331,대한민국역사박물관,전시,서울,종로구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/d851d82f5f2847dfb84c7a182086e2e1.jpg,126.97778986760616,37.57404101622171
period2,전시,364838,한&middot;일 국교정상화 60주년 기념 특별전 &lt;천년을 흘러온 시간&gt;,20251218,20260222,국립고궁박물관,전시,서울,종로구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/bd7ced61a45d40aa825d4ad60b44aca8.jpg,126.97483443877712,37.57662627764461
period2,전시,363047,소춘의 기도전-(고)소춘 김영자 회고전,20251218,20260116,옥천골미술관,전시,전북,순창군,http://www.culture.go.kr/upload/rdf/25/12/rdf_202512191124409170.jpg,127.14439181133773,35.37407651027937
period2,전시,363046,"오백장군갤러리《제주담소미술창작스튜디오 100호전 : 곳에서, 곶으로》",20251218,20260222,제주돌문화공원 오백장군갤러리 공연장,전시,제주,제주시,http://www.culture.go.kr/upload/rdf/25/12/rdf_202512191124407633.jpg,126.65670769578398,33.45135653570368
period2,전시,361233,"푸른 세상을 빚다, 고려 상형청자",20251218,20260315,국립광주박물관,전시,광주,북구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/a3bc2d238b774fee9364aeca50b67206.jpg,126.88308334728757,35.18907896386975
period2,공연,357747,산울림 편지콘서트 &lt;에릭 사티와 벨 에포크의 예술가들&gt;,20251218,20260111,산울림소극장,연극,서울,마포구,http://www.culture.go.kr/upload/rdf/25/11/show_2025112110383928870.jpg,126.93010164434186,37.55508797965879
period2,공연,361692,[창원] 예스터데이,20251218,20260111,나비아트홀,연극,경남,창원시,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025120821184670624.jpg,128.68105246521014,35.22998202032585
period2,공연,357370,오렌지 스카이,20251218,20260104,달밤엔씨어터,뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/11/rdf_202511182124427578.jpg,127.00267757183606,37.58399905926243
period2,전시,363476,제5회 레드기저 그림개인전,20251219,20260219,드영미술관,전시,광주,동구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025122321263318051.jpg,126.95347753832706,35.13429677700194
period2,공연,361693,[대학로] 펫프렌들리연극 개같은 아빠,20251219,20260201,아트하우스,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025120821184609865.gif,127.0037204,37.5816067
period2,공연,357682,[대구] 남사친 여사친,20251219,20260302,여우별아트홀,연극,대구,중구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025111921233441397.jpg,128.5974349373431,35.86699448962563
period2,전시,366583,2025 경기도미술관 신진작가 옴니버스전 《드림하우스》,20251219,20260301,경기도미술관,전시,경기,안산시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/3fc7f374bcfb48a5b7203d63e8af1d25.jpg,126.81407640381597,37.32580289466538
period2,행사/축제,364754,제3회 온천천 빛축제,20251219,20260201,온천천(도시철도 동래역 하부 ~ 수안초등학교 앞),행사/축제,부산,동래구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/9471448d35b644f397bc5666ee98dd38.jpg,,
period2,전시,363473,드영미술관 김도영 개인전 《삶 그리고 시간을 그리다》,20251219,20260219,드영미술관,전시,광주,동구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025122321263348067.jpg,126.95347753832706,35.13429677700194
period2,전시,363491,"교육개혁 30년 기념 한밭교육박물관 특별전 [오늘의 교육, 과거가 그린 미래]",20251219,20260510,한밭교육박물관,전시,대전,동구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025122321263637480.jpg,127.42884268185854,36.33744370036038
period2,전시,362996,김이화 展 ⟪사적인 지형도 THERFORE WE WERE⟫,20251220,20260201,슬도아트,전시,울산,동구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2025/202512/5fc184ae06ba4fa099d000bf3053ce80.jpg,129.432766326538,35.4809043004597
period2,전시,362995,STUDIO 1750 ⟪별주부전 - 바다 속 이야기⟫,20251220,20260201,슬도아트,전시,울산,동구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2025/202512/f9562534a3684a3aa1f43b66a36c7082.jpg,129.432766326538,35.4809043004597
period2,전시,363472,《사진 잇다 프로젝트 展》,20251220,20260102,중랑아트센터,전시,서울,중랑구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2025/202512/95d74abe43c74b61b505eb9c67f04527.jpg,127.091624142481,37.5983328190955
period2,행사/축제,364759,제21회 포천 백운계곡 동장군축제,20251220,20260222,포천시 이동면 백운계곡 일원,행사/축제,경기,포천시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/8abe1616786642d0b463e8aa86a1964c.jpg,,
period2,공연,357993,[서울 강남] 장화 신은 고양이 비긴즈: 플레이 버전,20251220,20260118,KT&amp;G 상상마당 대치아트홀,뮤지컬/오페라,서울,강남구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025112021313574938.gif,127.06516815155634,37.50680602865309
period2,공연,357896,[서울] 말리,20251220,20260215,백암아트홀,뮤지컬/오페라,서울,강남구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025112021191996717.gif,127.0659941353687,37.51042085124992
period2,전시,363641,"2025 김포아트빌리지 한옥마을 하반기 기획전시 《바람이 닿고, 노래가 머무는 집》",20251220,20260306,김포아트빌리지,전시,경기,김포시,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025122421265479522.jpg,126.6957984,37.6467395
period2,공연,357920,[대학로] 담배가게 아가씨,20251220,20260228,하마씨어터(구. 가든씨어터),뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/11/rdf_202511202123153279.gif,127.002771477,37.5822601398
period2,전시,363991,2025 아뜰리에 광화 겨울 전시 &lt;영원&gt;,20251221,20260319,세종문화회관,전시,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/rdf_202512292122937890.jpg,126.97584322994113,37.57271617146049
period2,공연,356624,제1회 대중연모노드라마페스타,20251222,20260104,공간아울,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/25/11/show_2025111519572715171.jpg,127.00228690963144,37.58187272296083
period2,공연,360955,[대학로] 악령,20251222,20260118,나온씨어터,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025120421212343912.png,126.99938576954294,37.58772018908943
period2,전시,364001,이지현 개인전 Dreaming newspaper_Good morning,20251222,20260103,제주문화예술재단,전시,제주,제주시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/0886f04ece114901a95640a96982b504.jpg,126.53401626914031,33.5031765885966
period2,공연,363403,고암이응노생가기념관 소장품 기획전시 《확장되는 선》,20251223,20260322,고암 이응노생가기념관,전시,충남,홍성군,http://www.culture.go.kr/upload/ucms/oneCltInfo/2025/202512/9499d28f835b4896b9cb1ff0636805ff.jpg,126.63176896895585,36.62249440945799
period2,전시,365889,"김선두 - 색의 결, 획의 숨",20251223,20260322,전남도립미술관,전시,전남,광양시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/f54020bc2dd7493ba04a9cf5441f2c48.jpg,127.58885129381345,34.96769918650398
period2,전시,371280,2025-2026 전남도립미술관 미디어 소장품전,20251223,20260322,전남도립미술관,전시,전남,광양시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202603/6a9dffd4c2ff40288f87b0d2056950b4.jpg,127.58885129381345,34.96769918650398
period2,전시,363922,"《Dancing, Dreaming, Enlightening》",20251223,20260315,서울공예박물관,전시,서울,종로구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2025/202512/c67a2d8d156d4a0a942fde077c73f273.jpg,126.98352860938915,37.57664583078057
period2,전시,363467,《Edge of Serenity: 평온의 가장자리》,20251223,20260124,고흥 우주천문과학관,전시,전남,고흥군,http://www.culture.go.kr/upload/rdf/25/12/show_2025122321262050672.jpg,127.125055247191,34.5525015364742
period2,전시,361988,정오 사진전,20251223,20260124,디크레센도,전시,서울,양천구,http://www.culture.go.kr/upload/rdf/25/12/show_2025121115303768322.jpeg,126.8382301,37.5285578
period2,전시,362509,2025 현대미술기획전 [표면 없는 두께],20251223,20260118,타임스퀘어 영등포아트스퀘어,전시,서울,영등포구,http://www.culture.go.kr/upload/rdf/25/12/show_2025121514201959900.jpg,126.90309387214087,37.51722238635303
period2,전시,364000,오이 나는 왜 하필 오이로 태어났을까? &lt;스토리씽킹연구소&gt;,20251223,20260118,애니메이션박물관,전시,강원,춘천시,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025122921221374390.jpg,127.69192476486958,37.89302159155976
period2,전시,362632,《Imagination Garden : Fantasy Time》,20251223,20260113,슈페리어갤러리,전시,서울,강남구,http://www.culture.go.kr/upload/rdf/25/12/show_2025121611164102880.jpg,127.062000046367,37.5080952698916
period2,공연,363896,《최재은: 약속》,20251223,20260405,서울시립미술관,전시,서울,중구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2025/202512/1d280530565c4d5d969ad041dbe1a31d.png,126.97376336838333,37.56413824910192
period2,공연,358666,[대학로] 나르치스와 골드문트,20251223,20260322,예스24아트원,뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025112421202409431.jpg,127.00399634883117,37.58033197820544
period2,공연,358786,[대학로] 은하철도의 밤,20251223,20260315,예스24 스테이지(구. DCF대명문화공장) 1관,뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025112421194268079.gif,127.00327190489355,37.58276693585044
period2,공연,358696,[대학로] 뮤지컬 &lt;판&gt;,20251223,20260308,동덕여대공연예술센터 코튼홀,뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025112421241172520.jpg,127.003011548,37.5836728916
period2,공연,366670,2025년 대전근현대사전시관 특별전 &lt;추억의 문방구&gt;,20251223,20260731,대전근현대사전시관,전시,대전,중구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/bca0bdc5940d420ca33d75bc53ccfba6.jpg,127.42090503480348,36.32681776150722
period2,전시,363988,울산 할머니의 보물상자,20251223,20260628,울산박물관,전시,울산,남구,http://www.culture.go.kr/upload/rdf/25/12/rdf_202512292122938410.jpg,129.30853053917895,35.52719630006835
period2,공연,361605,스카프,20251224,20260104,예술공간 혜화,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/show_2025120917534965533.jpg,127.00047552626432,37.58662097852418
period2,공연,362537,가족뮤지컬 &lt;넘버블록스&gt; - 앵콜,20251224,20260302,능동 어린이회관 티켓링크 1975 씨어터,아동/가족,서울,광진구,http://www.culture.go.kr/upload/rdf/25/12/show_202512151864720747.jpg,127.07880590000002,37.5465004
period2,전시,364452,"주섬주섬, 오밀조밀",20251224,20260116,금산갤러리,전시,서울,중구,http://www.culture.go.kr/upload/rdf/26/01/show_2026010221235681750.jpg,126.983218671611,37.5594079371846
period2,행사/축제,363860,2026 인천수봉문화회관 기획공연 &amp; 기획전시 공모,20251224,20260127,인천수봉문화회관,행사/축제,인천,미추홀구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2025/202512/fabee08de2ad4aba9b44e2d33b0b4085.png,,
period2,공연,360768,[용인] 뮤지컬 세상 끝의 카페,20251224,20260131,디아나아트홀,뮤지컬/오페라,경기,용인시,http://www.culture.go.kr/upload/rdf/25/12/show_2025120417421559707.jpg,127.119636,37.115518
period2,공연,362335,환상곡,20251225,20260104,씨어터 쿰,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025121221195622760.gif,126.99952448772014,37.58442255549755
period2,공연,363437,하늘은 위에 둥둥 태양을 들고,20251225,20260104,뜻밖의 극장(구. 해우소소극장),연극,서울,성북구,http://www.culture.go.kr/upload/rdf/25/12/rdf_202512232117917531.gif,127.01813935337991,37.59248504634353
period2,전시,363636,변대용 조각전 - 너의 의미 The Meaning of You,20251226,20260228,갤러리 조이,전시,부산,해운대구,http://www.culture.go.kr/upload/rdf/25/12/show_2025122421265225014.jpg,129.174625549182,35.1597545813062
period2,전시,368963,2025 오산시립미술관 &lt;지역 상생전&gt;,20251226,20260222,오산시립미술관,전시,경기,오산시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202602/5fb850a2802f450fa49c1d60a5d4f8b3.jpg,127.07698043778016,37.16026452230766
period2,전시,365951,"망했네, 망쳤네",20251226,20260131,제주시 새활용센터,전시,제주,제주시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/e0bfc55b05984e81b3bbb97379168e31.jpg,126.526700085983,33.4606666055318
period2,전시,363155,"Burned, Yet Born –태워져 피어나는",20251226,20260124,갤러리위,전시,경기,용인시,http://www.culture.go.kr/upload/rdf/25/12/show_2025122021175504594.png,127.068856899319,37.3521134184033
period2,행사/축제,357252,제22회 서울 아시테지 겨울축제,20251226,20260104,"대학로극장 쿼드, 종로 아이들극장, NC문화재단, 한예극장",행사/축제,서울,종로구,http://www.culture.go.kr/upload/rdf/25/11/show_202511191046789974.jpg,,
period2,전시,363852,볼로냐 일러스트 원화전 59th,20251227,20260328,예술의전당(한가람미술관),전시,서울,서초구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025122821235622761.jpg,127.01423709582056,37.48043039660904
period2,공연,362175,더 드레서,20251227,20260301,국립극장 달오름극장,연극,서울,중구,http://www.culture.go.kr/upload/ucms/rlyPerfInfo/2026/202602/675910039afa43b2bed09459ada4e85f.jpg,126.99959259023464,37.55281562904977
period2,공연,359647,[대학로] 이터니티,20251227,20260315,유니플렉스 1관(대극장),뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025112721203864364.gif,127.00367090852491,37.58117441795211
period2,전시,364117,제6회 부산국제미술대전,20251229,20260103,부산광역시청 제1전시실,전시,부산,연제구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025123021245206312.jpg,129.07509435415142,35.17991725961011
period2,전시,368267,"복합문화공간 111CM 기획전시 &lt;유머의 맛, 서현 그림책&gt;",20251230,20260315,수원문화재단,전시,경기,수원시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202602/51b07ddf8b9e45c1957c1f3515803e7c.jpg,127.015335506846,37.2809700490542
period2,전시,363769,2025 DOAM OPEN CALL 선정 전시 《무너지는 것들에 대하여 When Things Collapse》,20251230,20260129,서울아트센터 도암 도암갤러리,전시,서울,종로구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2025/202512/760666dc0aec436aae760eb47fbaf5b8.jpg,126.96925546303501,37.6060468541929
period2,공연,363812,"햄릿, 오.. 오필리어!",20251230,20260101,후암스테이지,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025122621183748905.gif,127.000418097935,37.5820587995429
period2,공연,362745,"[창원] 제1회 창원국제과학연극제, 나는야 파티쉐",20251230,20260104,창원과학체험관,기타,경남,창원시,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025121521194639691.png,128.66187040046728,35.23028751780416
period2,공연,362029,벼랑끝에서,20251230,20260104,소극장 혜화당(구. 까망소극장),연극,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/rdf_202512102120251366.gif,127.00401903898177,37.5812239612665
period2,공연,361910,[대학로] 테이프,20251231,20260111,소극장공유(구. 키작은소나무극장),연극,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025120921193426958.gif,127.003206448,37.5876012161
period2,공연,363133,잔류자들,20251231,20260104,선돌극장,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025121921171209498.jpg,126.99977638877492,37.58684172252058
period2,공연,362967,작은 집을 불태우는 일,20251231,20260104,여행자극장,연극,서울,성북구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025121721171914723.gif,127.00463660000003,37.5889086
period2,전시,364208,Rising 4 Layers : Happy New Wave,20260101,20260228,오션갤러리,전시,부산,해운대구,http://www.culture.go.kr/upload/rdf/25/12/show_2025123121242512780.jpg,129.193693667557,35.1611894082234
period2,전시,361867,[원주 갤러리 원] 2026년 상반기 공모 모집,20260101,20260630,갤러리 원,전시,강원,원주시,http://www.culture.go.kr/upload/rdf/25/12/show_2025121014255276762.jpg,127.930817739225,37.3344235275605
period2,전시,358527,청주 갤러리 원 2026년 상반기 공모전 안내,20260101,20260630,CGV청주(서문) 갤러리원 1층,전시,충북,청주시,http://www.culture.go.kr/upload/rdf/25/11/show_202511251691533388.jpg,127.4869596346555,36.63508289706297
period2,전시,351005,[갤러리 원] 2026년 정기 대관모집,20260101,20261231,갤러리 원,전시,강원,원주시,http://www.culture.go.kr/upload/rdf/25/10/show_202510181549717115.jpg,127.930817739225,37.3344235275605
period2,공연,360604,내 친구 유관순: 불꽃처럼 일어나라!,20260101,20260329,경복궁아트홀,뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025120221235083954.jpg,126.97068848660572,37.58334673521391
period2,공연,361927,[고양] 마법사 엔마: 요괴 대소동,20260101,20260201,mne Hall(마두프라자 B1),기타,경기,고양시,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025120921194415550.jpg,126.7780762,37.6532122
period2,공연,363237,앙상블 버라이어티 신년음악회: All That Waltz,20260101,20260101,세종문화회관 세종체임버홀,음악/콘서트,서울,종로구,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025121821171401423.gif,126.97584322994113,37.57271617146049
period2,공연,361601,[세종] 2026 빈 필하모닉 신년음악회 라이브 상영회,20260101,20260101,세종예술의전당,음악/콘서트,세종,세종시,http://www.culture.go.kr/upload/rdf/25/12/show_202512091635364426.jpg,127.26735766957803,36.4866654513968
period2,공연,363117,언블락 신년기획 오작교: 2026 희망을 연주하다,20260101,20260101,롯데콘서트홀,음악/콘서트,서울,송파구,http://www.culture.go.kr/upload/rdf/25/12/rdf_202512192117596230.gif,127.10444609228385,37.51374709658873
period2,공연,360413,[고양] 빈 필하모닉 신년음악회 라이브 (영상화),20260101,20260101,고양아람누리 아람극장,음악/콘서트,경기,고양시,http://www.culture.go.kr/upload/rdf/25/12/rdf_202512021642976249.jpg,126.77444820852426,37.66148459454342
