region_code,province,region_name,population,supply_score,demand_score,access_penalty,mismatch_penalty,culture_gap_score,risk_level,region_type,main_reasons,policy_recommendations,cluster
4374500000,충청북도,충청북도 증평군,36724.0,28.041134875154,36.82601395706435,88.77716985440173,83.7157779524245,62.4,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4425000000,충청남도,충청남도 계룡시,45972.0,21.697583823151106,40.00425983265188,65.32096647073956,96.9920334080096,62.3,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4673000000,전라남도,전라남도 구례군,23995.0,24.757385021067414,42.41849387958115,88.04391102876751,51.294593677715426,62.3,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
4117100000,경기도,경기도 안양시 만안구,233415.0,19.28665694080331,41.56527782462598,72.28533722367868,70.16654022990735,62.3,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4376000000,충청북도,충청북도 괴산군,37428.0,25.58976873240919,40.84721885017299,84.48460260267926,66.34527257148102,62.2,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4119600000,경기도,경기도 부천시 오정구,148946.0,17.54674230091249,38.764732818302015,72.98130307963501,72.74029901745334,62.1,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
2714000000,대구광역시,대구광역시 동구,338260.0,29.067251186435335,48.93007075010608,67.2763938931198,77.49413520666347,62.1,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,3
1126000000,서울특별시,서울특별시 중랑구,376463.0,21.181063733285427,47.301915327897795,71.41280298702588,52.57065312788285,62.1,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
4125000000,경기도,경기도 동두천시,86243.0,21.887540933994586,40.29805198711885,68.91767225552013,86.54904337248865,62.0,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4711100000,경상북도,경상북도 포항시 남구,213333.0,19.706369871357857,46.94587588074016,72.11745205145687,46.60406667486352,62.0,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
4682000000,전라남도,전라남도 해남군,62086.0,32.00329990356217,41.4060433786818,79.03077355610966,91.93600135903837,62.0,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4872000000,경상남도,경상남도 의령군,24481.0,33.88894838574496,41.70673855328451,82.26163637365102,90.62686377838324,62.0,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
2729000000,대구광역시,대구광역시 달서구,514075.0,34.965850838611345,56.50782173480923,58.591768059879584,80.84588843971312,61.9,주의,균형 관리형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 고령층 비율 대비 친화 프로그램이 부족함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 낮 시간대 무료 생활문화/건강 연계 프로그램 운영,3
4311300000,충청북도,충청북도 청주시 흥덕구,292288.0,20.047460108026275,43.551269767420955,65.98101595678949,71.87062479561114,61.8,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4139000000,경기도,경기도 시흥시,514804.0,27.43284231949388,53.01343462456463,55.196894953180134,77.6767631214688,61.8,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성,3
4773000000,경상북도,경상북도 의성군,47893.0,31.972467124231635,43.09353481549353,80.68178892076432,79.51561236698669,61.7,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4481000000,충청남도,충청남도 예산군,78337.0,29.85129651742674,40.61115344370696,79.3623506810208,84.97940052328417,61.7,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4127100000,경기도,경기도 안산시 상록구,321039.0,23.817961092642626,46.55878419011714,64.47281556294294,73.3371383116266,61.7,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성,3
4884000000,경상남도,경상남도 남해군,41091.0,29.956030435495038,44.98423380185846,84.39590876097733,57.316984633313176,61.6,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
1150000000,서울특별시,서울특별시 강서구,548622.0,30.495416423957757,54.69524336598016,60.9027898597474,66.68453471869765,61.6,주의,균형 관리형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성,3
4684000000,전라남도,전라남도 무안군,95807.0,32.202415685812554,40.96453606690417,77.20404966616383,93.68323584721749,61.5,주의,교통 취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
5211100000,전북특별자치도,전북특별자치도 전주시 완산구,314034.0,21.525039278853,50.01091179226704,71.3899842884588,37.067074772151415,61.5,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
1135000000,서울특별시,서울특별시 노원구,481589.0,35.72483101525881,55.921678314805405,58.81102402322698,80.66301327535817,61.5,주의,균형 관리형,월평균 문화행사 수가 낮음,월 2회 이상 기획 공연/전시 프로그램 편성,3
5275000000,전북특별자치도,전북특별자치도 임실군,25347.0,34.70760461117436,41.01192590210133,82.33587420228902,88.95180094321721,61.4,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4688000000,전라남도,전라남도 장성군,43009.0,31.762097780501676,39.25100679585921,81.87539468163567,87.74835556311788,61.3,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
2653000000,부산광역시,부산광역시 사상구,192718.0,25.20904718475287,43.076066227707784,69.66133330463232,77.42615884969376,61.3,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4812900000,경상남도,경상남도 창원시 진해구,183163.0,17.089279708183327,45.16431190785977,67.16428811672668,49.355829936517544,61.3,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
4793000000,경상북도,경상북도 울진군,46096.0,26.93073999318564,38.017300745119904,84.03748083588196,73.6417831299343,61.3,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4159300000,경기도,경기도 화성시 효행구,159975.0,17.185873605947954,38.55425246820805,67.12565055762082,76.4543542817911,61.3,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4113300000,경기도,경기도 성남시 중원구,201051.0,19.627323420074347,39.6431108479,72.14907063197026,68.52010063868086,61.3,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
5011000000,제주특별자치도,제주특별자치도 제주시,484171.0,38.99016853669291,57.74418499349567,58.403932585322835,82.06236969136961,61.3,주의,균형 관리형,월평균 문화행사 수가 낮음,월 2회 이상 기획 공연/전시 프로그램 편성,3
2638000000,부산광역시,부산광역시 사하구,282633.0,29.895826778163215,47.71212686524314,64.33072348639678,81.79941338504047,61.2,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 고령층 비율 대비 친화 프로그램이 부족함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 낮 시간대 무료 생활문화/건강 연계 프로그램 운영,3
4476000000,충청남도,충청남도 부여군,57822.0,34.38708625604046,43.310149233283965,78.86790726166458,83.8026933342555,61.2,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4477000000,충청남도,충청남도 서천군,46844.0,33.30186456181272,42.20845932047281,79.76745821353208,83.27899110638262,61.2,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4127300000,경기도,경기도 안산시 단원구,288673.0,21.73204893488346,43.769667236613955,65.30718042604661,70.19342635536836,61.1,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
5117000000,강원특별자치도,강원특별자치도 동해시,85608.0,26.631090402813633,41.11648120735008,69.3220590567279,87.87540888152837,61.1,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
1153000000,서울특별시,서울특별시 구로구,382652.0,27.79126240104758,47.84202139971436,68.20761831269468,66.7019861973213,61.1,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,3
4159500000,경기도,경기도 화성시 병점구,174699.0,17.20910780669145,38.074058346633706,67.11635687732343,75.49618369249286,61.0,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
3171000000,울산광역시,울산광역시 울주군,218259.0,35.57538082148269,44.24060908164971,81.76559687438248,75.53623411385384,60.9,주의,고령층 교통취약형,월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함; 고령층 비율 대비 친화 프로그램이 부족함,월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계; 낮 시간대 무료 생활문화/건강 연계 프로그램 운영,2
4180000000,경기도,경기도 연천군,42868.0,30.721236225386782,37.80983904148889,83.03137798593455,83.24130715942366,60.8,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4725000000,경상북도,경상북도 상주시,89382.0,25.597897869551446,43.69901805987716,60.80228612316773,87.68817382085064,60.7,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 고령층 비율 대비 친화 프로그램이 부족함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 낮 시간대 무료 생활문화/건강 연계 프로그램 운영,2
1171000000,서울특별시,서울특별시 송파구,650505.0,37.91369761417507,59.93008716505611,53.886593217879394,73.15955345485725,60.7,주의,균형 관리형,월평균 문화행사 수가 낮음,월 2회 이상 기획 공연/전시 프로그램 편성,3
4480000000,충청남도,충청남도 홍성군,101443.0,33.1070557198599,40.49659726505725,78.45537112332065,87.50634060374212,60.7,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4119400000,경기도,경기도 부천시 소사구,224399.0,17.197769454212455,43.77746239436416,73.12089221831502,37.3826453273617,60.7,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
5277000000,전북특별자치도,전북특별자치도 순창군,27611.0,38.069801445538964,41.40801778676731,81.51384350254956,92.75913948293912,60.7,주의,고령층 교통취약형,월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함; 고령층 비율 대비 친화 프로그램이 부족함,월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계; 낮 시간대 무료 생활문화/건강 연계 프로그램 운영,2
5119000000,강원특별자치도,강원특별자치도 태백시,36853.0,26.21121111328507,41.08061938521313,66.86301821143411,86.51426324082294,60.6,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4119200000,경기도,경기도 부천시 원미구,382692.0,19.26509055872245,49.5479366545465,66.29396377651102,33.23024357136502,60.6,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
2820000000,인천광역시,인천광역시 남동구,479343.0,28.625682218178863,52.570416751979536,50.371193637701886,81.30607505766201,60.6,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성,3
4831000000,경상남도,경상남도 거제시,229221.0,26.08906638685254,45.557931846439764,54.61857110732062,92.43806737124406,60.6,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성,3
4690000000,전라남도,전라남도 진도군,27884.0,39.22664591373474,41.844542947166296,81.49106320730101,92.83672075159554,60.6,주의,고령층 교통취약형,월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함; 고령층 비율 대비 친화 프로그램이 부족함,월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계; 낮 시간대 무료 생활문화/건강 연계 프로그램 운영,2
5177000000,강원특별자치도,강원특별자치도 정선군,35113.0,35.02055982930098,39.70758102515667,85.62195672715315,80.06238698389411,60.5,주의,고령층 교통취약형,월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함; 고령층 비율 대비 친화 프로그램이 부족함,월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계; 낮 시간대 무료 생활문화/건강 연계 프로그램 운영,2
2824500000,인천광역시,인천광역시 계양구,276563.0,27.294227259810107,44.41007077935861,67.12481706632039,74.50096540806602,60.5,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4375000000,충청북도,충청북도 진천군,85558.0,20.537399340293124,37.74429427497923,81.52574164539179,52.9064905164968,60.5,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
4721000000,경상북도,경상북도 영주시,96511.0,30.32879857498318,43.74918724351181,62.18729034683989,95.44829622504089,60.4,주의,균형 관리형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 고령층 비율 대비 친화 프로그램이 부족함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 낮 시간대 무료 생활문화/건강 연계 프로그램 운영,2
5214000000,전북특별자치도,전북특별자치도 익산시,266818.0,35.47821316169753,49.30918382520343,65.71307180227103,81.90218908032325,60.4,주의,교통 취약형,월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함; 고령층 비율 대비 친화 프로그램이 부족함,월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계; 낮 시간대 무료 생활문화/건강 연계 프로그램 운영,3
5180000000,강원특별자치도,강원특별자치도 양구군,20358.0,34.47219755613416,39.6787758071215,86.19836858647301,76.71341922978216,60.4,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4115000000,경기도,경기도 의정부시,461816.0,30.249294140298616,52.374021276310714,57.1372642779932,68.94515101944786,60.2,주의,균형 관리형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성,3
4113100000,경기도,경기도 성남시 수정구,234328.0,19.776957976454845,40.46532335187628,66.08921680941808,66.95294075276293,60.2,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
4146300000,경기도,경기도 용인시 기흥구,434363.0,17.10580810554647,54.68164828079388,67.15767675778142,0.0,60.2,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
4161000000,경기도,경기도 광주시,398250.0,25.97504092756622,48.5010468747664,55.04037682769827,74.45687100355504,60.1,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성,3
4827000000,경상남도,경상남도 밀양시,98619.0,26.80658728730324,42.9784678828295,63.239107911858724,83.49272609470863,60.1,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 고령층 비율 대비 친화 프로그램이 부족함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 낮 시간대 무료 생활문화/건강 연계 프로그램 운영,2
4128500000,경기도,경기도 고양시 일산동구,297895.0,17.023234200743495,45.767439793618,67.1907063197026,34.94700321229659,60.1,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
4159100000,경기도,경기도 화성시 만세구,234599.0,17.023234200743495,44.21166783540511,67.1907063197026,39.72350722066773,60.0,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
3117000000,울산광역시,울산광역시 동구,147834.0,25.540960461432483,42.52703315342658,60.30221305240894,86.24928126995083,60.0,주의,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성,2
5272000000,전북특별자치도,전북특별자치도 진안군,24414.0,29.11278209398923,41.82904901644155,84.7778414663363,50.36753368431339,60.0,주의,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
2614000000,부산광역시,부산광역시 서구,101320.0,27.86214749014824,40.589710669936665,68.8551410039407,81.23247107209967,59.8,보통,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4686000000,전라남도,전라남도 함평군,29490.0,29.344892720366758,40.3436080609087,81.0696943464973,62.428377122294044,59.8,보통,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,0
3023000000,대전광역시,대전광역시 대덕구,164379.0,27.47483331843881,41.08395566473677,68.84428558867123,78.11484493304944,59.8,보통,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
2726000000,대구광역시,대구광역시 수성구,408527.0,37.869022757926636,54.12570808333152,50.588841481313935,92.57260471950477,59.7,보통,균형 관리형,월평균 문화행사 수가 낮음,월 2회 이상 기획 공연/전시 프로그램 편성,3
2717000000,대구광역시,대구광역시 서구,163748.0,25.605508104213293,40.791666685578804,67.81943331516909,74.22197931829932,59.6,보통,시설·행사 부족형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
4482500000,충청남도,충청남도 태안군,59083.0,29.557964054414324,39.32462590277793,75.69859971298453,72.6639064416943,59.3,보통,고령층 교통취약형,문화시설 또는 행사 공급이 부족함; 월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함,작은 문화거점과 순회공연을 우선 배치; 월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계,2
5013000000,제주특별자치도,제주특별자치도 서귀포시,178798.0,37.248868480783294,46.02259795479558,65.10045260768669,90.71983629624276,59.3,보통,교통 취약형,월평균 문화행사 수가 낮음; 대중교통 및 시설 접근성이 취약함; 고령층 비율 대비 친화 프로그램이 부족함,월 2회 이상 기획 공연/전시 프로그램 편성; 찾아가는 문화버스와 셔틀 연계; 낮 시간대 무료 생활문화/건강 연계 프로그램 운영,3
